2025-12-14 15:35:29,894 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:08:29,123 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:08:42,891 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:08:42,891 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:08:42,892 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:08:42,892 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:08:43,427 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:08:43,427 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:08:43,429 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:08:43,430 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:08:43,430 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:08:56,584 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:08:56,585 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:08:56,585 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:08:56,585 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:08:57,107 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:08:57,107 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:08:57,109 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:08:57,111 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:08:57,111 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:12:02,147 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 16:12:02,147 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 16:12:03,123 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 16:12:03,380 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 16:12:03,380 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 16:14:55,369 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:14:55,370 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:14:55,370 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:14:55,371 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:14:55,896 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:14:55,896 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:14:55,898 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:14:55,899 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:14:55,899 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:15:10,090 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:15:10,090 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:15:10,091 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:15:10,091 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:15:10,606 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:15:10,606 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:15:10,608 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:15:10,610 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:15:10,610 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:15:22,131 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:15:22,132 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:15:22,132 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:15:22,132 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:15:22,635 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:15:22,635 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:15:22,636 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:15:22,638 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:15:22,638 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:19:33,132 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:19:33,132 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:19:33,132 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:19:33,133 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:19:33,642 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:19:33,642 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:19:33,644 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:19:33,646 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:19:33,646 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:21:11,779 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:21:11,779 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:21:11,780 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:21:11,780 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:21:12,288 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:21:12,288 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:21:12,289 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:21:12,291 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:21:12,291 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:26:54,399 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:26:54,399 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:26:54,400 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:26:54,400 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:26:54,917 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:26:54,917 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:26:54,918 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:26:54,920 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:26:54,920 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 17:09:00,794 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 17:09:00,794 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 17:09:01,689 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 17:09:01,967 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 17:09:01,967 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 17:24:57,027 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 17:24:57,028 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 17:24:57,495 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 17:24:57,806 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 17:24:57,806 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 17:26:14,152 | INFO | knowledgebase-server | KB query received: 'Who delivered the budget speech?' [state_id=user-41]
2026-01-02 17:26:14,152 | INFO | knowledgebase-server | Processing KB query: Who delivered the budget speech?... [state_id=user-41]
2026-01-02 17:26:14,595 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 17:26:14,835 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 17:26:14,835 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 17:36:10,897 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 17:36:10,897 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 17:36:11,401 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 17:36:11,676 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 17:36:11,676 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 17:37:21,384 | INFO | knowledgebase-server | KB query received: 'Who delivered the budget speech?' [state_id=user-41]
2026-01-02 17:37:21,384 | INFO | knowledgebase-server | Processing KB query: Who delivered the budget speech?... [state_id=user-41]
2026-01-02 17:37:21,855 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 17:37:22,109 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 17:37:22,109 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 21:15:26,352 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 21:15:26,352 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 21:15:26,354 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 21:15:26,354 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 21:15:26,906 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 21:15:26,906 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 21:15:26,907 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 21:15:26,909 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 21:15:26,910 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 21:15:43,289 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 21:15:43,289 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 21:15:43,290 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 21:15:43,290 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 21:15:43,841 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 21:15:43,841 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 21:15:43,842 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 21:15:43,844 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 21:15:43,844 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 21:16:30,069 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 21:16:30,069 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 21:16:30,070 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 21:16:30,070 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 21:16:30,603 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 21:16:30,603 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 21:16:30,605 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 21:16:30,607 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 21:16:30,607 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 21:17:27,519 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 21:17:27,520 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 21:17:27,520 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 21:17:27,520 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 21:17:28,062 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 21:17:28,062 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 21:17:28,063 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 21:17:28,066 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 21:17:28,066 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 21:19:04,122 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 21:19:04,123 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 21:19:04,123 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 21:19:04,123 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 21:19:04,670 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 21:19:04,670 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 21:19:04,671 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 21:19:04,673 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 21:19:04,674 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 22:06:33,918 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 22:06:33,919 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 22:06:33,919 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 22:06:33,919 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 22:06:34,492 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 22:06:34,492 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 22:06:34,493 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 22:06:34,495 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 22:06:34,495 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 22:06:47,431 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 22:06:47,431 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 22:06:47,432 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 22:06:47,432 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 22:06:47,974 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 22:06:47,974 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 22:06:47,975 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 22:06:47,977 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 22:06:47,977 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 22:32:08,938 | INFO | knowledgebase-server | KB query received: 'What is the budget allocation for education sector?' [state_id=session123]
2026-01-02 22:32:08,939 | INFO | knowledgebase-server | Processing KB query: What is the budget allocation for education sector?... [state_id=session123]
2026-01-02 22:32:09,966 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 22:32:10,250 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 22:32:10,250 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2026-01-02 22:37:37,491 | INFO | knowledgebase-server | KB query received: 'How much does Akash get paid?' [state_id=session123]
2026-01-02 22:37:37,491 | INFO | knowledgebase-server | Processing KB query: How much does Akash get paid?... [state_id=session123]
2026-01-02 22:37:38,105 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 22:37:38,362 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 22:37:38,362 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2026-01-02 22:41:27,012 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 22:41:27,012 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 22:41:27,508 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 22:41:27,763 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 22:41:27,763 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 22:42:37,753 | INFO | knowledgebase-server | KB query received: 'Who delivered the budget speech?' [state_id=user-41]
2026-01-02 22:42:37,753 | INFO | knowledgebase-server | Processing KB query: Who delivered the budget speech?... [state_id=user-41]
2026-01-02 22:42:38,232 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 22:42:38,500 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 22:42:38,500 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 22:44:49,077 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 22:44:49,078 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 22:44:49,079 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 22:44:49,079 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 22:44:49,627 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 22:44:49,627 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 22:44:49,628 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 22:44:49,630 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 22:44:49,630 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 22:45:38,430 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 22:45:38,431 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 22:45:38,431 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 22:45:38,431 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 22:45:38,959 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 22:45:38,959 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 22:45:38,961 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 22:45:38,963 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 22:45:38,963 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 23:11:02,336 | INFO | knowledgebase-server | KB query received: 'What is the budget allocation for education sector?' [state_id=session123]
2026-01-02 23:11:02,337 | INFO | knowledgebase-server | Processing KB query: What is the budget allocation for education sector?... [state_id=session123]
2026-01-02 23:11:03,686 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 23:11:03,979 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 23:11:03,979 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2026-01-02 23:16:28,924 | INFO | knowledgebase-server | KB query received: 'How much does Akash get paid?' [state_id=session123]
2026-01-02 23:16:28,924 | INFO | knowledgebase-server | Processing KB query: How much does Akash get paid?... [state_id=session123]
2026-01-02 23:16:29,535 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 23:16:29,763 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 23:16:29,763 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2026-01-02 23:20:19,212 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech?' [state_id=user-41]
2026-01-02 23:20:19,213 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech?... [state_id=user-41]
2026-01-02 23:20:19,703 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 23:20:19,958 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 23:20:19,958 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-02 23:21:30,361 | INFO | knowledgebase-server | KB query received: 'Who delivered the budget speech?' [state_id=user-41]
2026-01-02 23:21:30,361 | INFO | knowledgebase-server | Processing KB query: Who delivered the budget speech?... [state_id=user-41]
2026-01-02 23:21:30,859 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2026-01-02 23:21:31,085 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2026-01-02 23:21:31,085 | INFO | knowledgebase-server | KB response [state_id=user-41]: chart=None
2026-01-03 12:47:30,728 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-03 12:47:30,729 | INFO | knowledgebase-server | Loading existing embeddings from ..\Vector\data\vectordb\embeddings.pkl
2026-01-03 12:47:30,731 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-03 12:47:30,732 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-03 12:47:32,553 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-03 12:47:32,553 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-03 12:47:32,555 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-03 12:47:32,558 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-03 12:47:32,558 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-03 13:22:09,696 | INFO | knowledgebase-server | KB query received: 'Who gave the budget speech? What are the priorities of the budget speech?' [state_id=user-43]
2026-01-03 13:22:09,696 | INFO | knowledgebase-server | Processing KB query: Who gave the budget speech? What are the priorities of the budget speech?... [state_id=user-43]
2026-01-03 13:22:11,148 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
